timestamp,device,energy_kwh,temperature,occupancy
2025-01-04 19:00:00,Air Conditioner,8.3155,38.3,1
2025-01-04 19:00:00,Refrigerator,0.2948,38.3,1
2025-01-04 19:00:00,Lighting,0.3865,38.3,1
2025-01-04 19:00:00,Washing Machine,0.01,38.3,1
2025-01-04 19:00:00,Electric Heater,0.01,38.3,1
2025-01-04 19:00:00,Computer,0.2402,38.3,1
2025-01-04 20:00:00,Air Conditioner,6.6241,35.1,1
2025-01-04 20:00:00,Refrigerator,0.3229,35.1,1
2025-01-04 20:00:00,Lighting,0.3707,35.1,1
2025-01-04 20:00:00,Electric Heater,0.01,35.1,1
2025-01-04 20:00:00,Computer,0.261,35.1,1
2025-01-04 21:00:00,Air Conditioner,5.4147,36.5,1
2025-01-04 21:00:00,Refrigerator,0.3133,36.5,1
2025-01-04 21:00:00,Lighting,0.2758,36.5,1
2025-01-04 21:00:00,Electric Heater,0.01,36.5,1
2025-01-04 21:00:00,Computer,0.2551,36.5,1
2025-01-04 22:00:00,Air Conditioner,5.0728,34.6,0
2025-01-04 22:00:00,Refrigerator,0.2786,34.6,0
2025-01-04 22:00:00,Lighting,0.0163,34.6,0
2025-01-04 22:00:00,Electric Heater,0.01,34.6,0
2025-01-04 22:00:00,Computer,0.0124,34.6,0
2025-01-04 23:00:00,Air Conditioner,4.7034,34.1,1
2025-01-04 23:00:00,Refrigerator,0.3492,34.1,1
2025-01-04 23:00:00,Lighting,0.2557,34.1,1
2025-01-04 23:00:00,Electric Heater,0.01,34.1,1
2025-01-04 23:00:00,Computer,0.2659,34.1,1
2025-01-05 00:00:00,Air Conditioner,5.3669,30.4,1
2025-01-05 00:00:00,Refrigerator,0.3112,30.4,1
2025-01-05 00:00:00,Lighting,0.2662,30.4,1
2025-01-05 00:00:00,Electric Heater,0.01,30.4,1
2025-01-05 00:00:00,Computer,0.2158,30.4,1
2025-01-05 01:00:00,Air Conditioner,5.0103,31.4,1
2025-01-05 01:00:00,Refrigerator,0.3311,31.4,1
2025-01-05 01:00:00,Lighting,0.2745,31.4,1
2025-01-05 01:00:00,Electric Heater,0.01,31.4,1
2025-01-05 01:00:00,Computer,0.267,31.4,1
2025-01-05 02:00:00,Air Conditioner,5.373,35.0,1
2025-01-05 02:00:00,Refrigerator,0.3492,35.0,1
2025-01-05 02:00:00,Lighting,0.3289,35.0,1
2025-01-05 02:00:00,Electric Heater,0.01,35.0,1
2025-01-05 02:00:00,Computer,0.2863,35.0,1
2025-01-05 03:00:00,Air Conditioner,5.9697,34.6,1
2025-01-05 03:00:00,Refrigerator,0.3536,34.6,1
2025-01-05 03:00:00,Lighting,0.3228,34.6,1
2025-01-05 03:00:00,Electric Heater,0.01,34.6,1
2025-01-05 03:00:00,Computer,0.2437,34.6,1
2025-01-05 04:00:00,Air Conditioner,4.7131,33.3,1
2025-01-05 04:00:00,Refrigerator,0.3199,33.3,1
2025-01-05 04:00:00,Lighting,0.3292,33.3,1
2025-01-05 04:00:00,Electric Heater,0.01,33.3,1
2025-01-05 04:00:00,Computer,0.2823,33.3,1
2025-01-05 05:00:00,Air Conditioner,5.1561,34.2,1
2025-01-05 05:00:00,Refrigerator,0.3338,34.2,1
2025-01-05 05:00:00,Lighting,0.2688,34.2,1
2025-01-05 05:00:00,Electric Heater,0.01,34.2,1
2025-01-05 05:00:00,Computer,0.2615,34.2,1
2025-01-05 06:00:00,Air Conditioner,4.7414,37.4,1
2025-01-05 06:00:00,Refrigerator,0.3463,37.4,1
2025-01-05 06:00:00,Lighting,0.2971,37.4,1
2025-01-05 06:00:00,Electric Heater,0.01,37.4,1
2025-01-05 06:00:00,Computer,0.2145,37.4,1
2025-01-05 07:00:00,Air Conditioner,5.6255,36.7,1
2025-01-05 07:00:00,Refrigerator,0.3514,36.7,1
2025-01-05 07:00:00,Lighting,0.3259,36.7,1
2025-01-05 07:00:00,Electric Heater,0.01,36.7,1
2025-01-05 07:00:00,Computer,0.2733,36.7,1
2025-01-05 08:00:00,Air Conditioner,4.896,39.6,1
2025-01-05 08:00:00,Refrigerator,0.3214,39.6,1
2025-01-05 08:00:00,Lighting,0.3056,39.6,1
2025-01-05 08:00:00,Electric Heater,0.01,39.6,1
2025-01-05 08:00:00,Computer,0.2608,39.6,1
2025-01-05 09:00:00,Air Conditioner,7.3812,39.3,1
2025-01-05 09:00:00,Refrigerator,0.2954,39.3,1
2025-01-05 09:00:00,Lighting,0.3582,39.3,1
2025-01-05 09:00:00,Electric Heater,0.01,39.3,1
2025-01-05 09:00:00,Computer,0.2537,39.3,1
2025-01-05 10:00:00,Air Conditioner,6.8356,40.1,1
2025-01-05 10:00:00,Refrigerator,0.3087,40.1,1
2025-01-05 10:00:00,Lighting,0.3596,40.1,1
2025-01-05 10:00:00,Electric Heater,0.01,40.1,1
2025-01-05 10:00:00,Computer,0.2511,40.1,1
2025-01-05 11:00:00,Air Conditioner,7.5566,41.2,1
2025-01-05 11:00:00,Refrigerator,0.3947,41.2,1
2025-01-05 11:00:00,Lighting,0.3517,41.2,1
2025-01-05 11:00:00,Electric Heater,0.01,41.2,1
2025-01-05 11:00:00,Computer,0.265,41.2,1
2025-01-05 12:00:00,Air Conditioner,6.0079,39.7,1
2025-01-05 12:00:00,Refrigerator,0.3976,39.7,1
2025-01-05 12:00:00,Lighting,0.2741,39.7,1
2025-01-05 12:00:00,Electric Heater,0.01,39.7,1
2025-01-05 12:00:00,Computer,0.2298,39.7,1
2025-01-05 13:00:00,Air Conditioner,5.0515,40.3,0
2025-01-05 13:00:00,Refrigerator,0.3622,40.3,0
2025-01-05 13:00:00,Lighting,0.1392,40.3,0
2025-01-05 13:00:00,Electric Heater,0.01,40.3,0
2025-01-05 13:00:00,Computer,0.0129,40.3,0
2025-01-05 14:00:00,Air Conditioner,6.5733,43.5,0
2025-01-05 14:00:00,Refrigerator,0.4058,43.5,0
2025-01-05 14:00:00,Lighting,0.0142,43.5,0
2025-01-05 14:00:00,Electric Heater,0.01,43.5,0
2025-01-05 14:00:00,Computer,0.0126,43.5,0
2025-01-05 15:00:00,Air Conditioner,6.437,43.2,1
2025-01-05 15:00:00,Refrigerator,0.3505,43.2,1
2025-01-05 15:00:00,Lighting,0.2803,43.2,1
2025-01-05 15:00:00,Electric Heater,0.01,43.2,1
2025-01-05 15:00:00,Computer,0.2316,43.2,1
2025-01-05 16:00:00,Air Conditioner,6.0536,42.6,0
2025-01-05 16:00:00,Refrigerator,0.4141,42.6,0
2025-01-05 16:00:00,Lighting,0.1479,42.6,0
2025-01-05 16:00:00,Electric Heater,0.01,42.6,0
2025-01-05 16:00:00,Computer,0.0122,42.6,0
2025-01-05 17:00:00,Air Conditioner,9.0007,38.8,1
2025-01-05 17:00:00,Refrigerator,0.317,38.8,1
2025-01-05 17:00:00,Lighting,0.3139,38.8,1
2025-01-05 17:00:00,Electric Heater,0.01,38.8,1
2025-01-05 17:00:00,Computer,0.2353,38.8,1
2025-01-05 18:00:00,Air Conditioner,8.2906,39.5,1
2025-01-05 18:00:00,Refrigerator,0.2958,39.5,1
2025-01-05 18:00:00,Lighting,0.3586,39.5,1
2025-01-05 18:00:00,Electric Heater,0.01,39.5,1
2025-01-05 18:00:00,Computer,0.3025,39.5,1
2025-01-05 19:00:00,Air Conditioner,7.5489,37.0,1
2025-01-05 19:00:00,Refrigerator,0.3336,37.0,1
2025-01-05 19:00:00,Lighting,0.3502,37.0,1
2025-01-05 19:00:00,Electric Heater,0.01,37.0,1
2025-01-05 19:00:00,Computer,0.2454,37.0,1
2025-01-05 20:00:00,Air Conditioner,6.6434,35.9,0
2025-01-05 20:00:00,Refrigerator,0.368,35.9,0
2025-01-05 20:00:00,Lighting,0.0155,35.9,0
2025-01-05 20:00:00,Electric Heater,0.01,35.9,0
2025-01-05 20:00:00,Computer,0.0151,35.9,0
2025-01-05 21:00:00,Air Conditioner,4.5974,35.6,0
2025-01-05 21:00:00,Refrigerator,0.3278,35.6,0
2025-01-05 21:00:00,Lighting,0.0161,35.6,0
2025-01-05 21:00:00,Electric Heater,0.01,35.6,0
2025-01-05 21:00:00,Computer,0.0139,35.6,0
2025-01-05 22:00:00,Air Conditioner,5.5432,38.3,1
2025-01-05 22:00:00,Refrigerator,0.355,38.3,1
2025-01-05 22:00:00,Lighting,0.3403,38.3,1
2025-01-05 22:00:00,Electric Heater,0.01,38.3,1
2025-01-05 22:00:00,Computer,0.2364,38.3,1
2025-01-05 23:00:00,Air Conditioner,4.5547,35.7,1
2025-01-05 23:00:00,Refrigerator,0.3022,35.7,1
2025-01-05 23:00:00,Lighting,0.3172,35.7,1
2025-01-05 23:00:00,Electric Heater,0.01,35.7,1
2025-01-05 23:00:00,Computer,0.2227,35.7,1
2025-01-06 00:00:00,Air Conditioner,0.3859,13.3,0
2025-01-06 00:00:00,Refrigerator,0.2028,13.3,0
2025-01-06 00:00:00,Lighting,0.0159,13.3,0
2025-01-06 00:00:00,Electric Heater,1.0197,13.3,0
2025-01-06 00:00:00,Computer,0.1417,13.3,0
2025-01-06 01:00:00,Air Conditioner,0.4036,12.7,0
2025-01-06 01:00:00,Refrigerator,0.2307,12.7,0
2025-01-06 01:00:00,Lighting,0.0167,12.7,0
2025-01-06 01:00:00,Electric Heater,1.0438,12.7,0
2025-01-06 01:00:00,Computer,0.1361,12.7,0
2025-01-06 02:00:00,Air Conditioner,0.3872,15.5,0
2025-01-06 02:00:00,Refrigerator,0.2068,15.5,0
2025-01-06 02:00:00,Lighting,0.0166,15.5,0
2025-01-06 02:00:00,Electric Heater,0.8685,15.5,0
2025-01-06 02:00:00,Computer,0.0117,15.5,0
2025-01-06 03:00:00,Air Conditioner,0.4025,16.2,0
2025-01-06 03:00:00,Refrigerator,0.1978,16.2,0
2025-01-06 03:00:00,Lighting,0.1593,16.2,0
2025-01-06 03:00:00,Electric Heater,0.7632,16.2,0
2025-01-06 03:00:00,Computer,0.1236,16.2,0
2025-01-06 04:00:00,Air Conditioner,0.4176,16.4,1
2025-01-06 04:00:00,Refrigerator,0.2661,16.4,1
2025-01-06 04:00:00,Lighting,0.3048,16.4,1
2025-01-06 04:00:00,Electric Heater,0.7813,16.4,1
2025-01-06 04:00:00,Computer,0.9189,16.4,1
2025-01-06 05:00:00,Air Conditioner,0.3934,17.1,0
2025-01-06 05:00:00,Refrigerator,0.2523,17.1,0
2025-01-06 05:00:00,Lighting,0.1664,17.1,0
2025-01-06 05:00:00,Electric Heater,0.7929,17.1,0
2025-01-06 05:00:00,Computer,0.0126,17.1,0
2025-01-06 06:00:00,Air Conditioner,0.4284,16.0,0
2025-01-06 06:00:00,Refrigerator,0.2121,16.0,0
2025-01-06 06:00:00,Lighting,0.1489,16.0,0
2025-01-06 06:00:00,Electric Heater,0.863,16.0,0
2025-01-06 06:00:00,Computer,0.0125,16.0,0
2025-01-06 07:00:00,Air Conditioner,0.38,20.5,1
2025-01-06 07:00:00,Refrigerator,0.2272,20.5,1
2025-01-06 07:00:00,Lighting,0.3287,20.5,1
2025-01-06 07:00:00,Electric Heater,0.5556,20.5,1
2025-01-06 07:00:00,Computer,0.2267,20.5,1
2025-01-06 08:00:00,Air Conditioner,0.4291,21.1,1
2025-01-06 08:00:00,Refrigerator,0.2298,21.1,1
2025-01-06 08:00:00,Lighting,0.3434,21.1,1
2025-01-06 08:00:00,Electric Heater,0.5728,21.1,1
2025-01-06 08:00:00,Computer,0.2255,21.1,1
2025-01-06 09:00:00,Air Conditioner,0.5971,18.1,1
2025-01-06 09:00:00,Refrigerator,0.2534,18.1,1
2025-01-06 09:00:00,Lighting,0.3094,18.1,1
2025-01-06 09:00:00,Electric Heater,1.0612,18.1,1
2025-01-06 09:00:00,Computer,0.2345,18.1,1
2025-01-06 10:00:00,Air Conditioner,0.5947,19.1,1
2025-01-06 10:00:00,Refrigerator,0.2489,19.1,1
2025-01-06 10:00:00,Lighting,0.3887,19.1,1
2025-01-06 10:00:00,Electric Heater,0.8542,19.1,1
2025-01-06 10:00:00,Computer,0.257,19.1,1
2025-01-06 11:00:00,Air Conditioner,5.6627,22.0,1
2025-01-06 11:00:00,Refrigerator,0.2983,22.0,1
2025-01-06 11:00:00,Lighting,0.316,22.0,1
2025-01-06 11:00:00,Electric Heater,0.6224,22.0,1
2025-01-06 11:00:00,Computer,0.2959,22.0,1
2025-01-06 12:00:00,Air Conditioner,0.4263,21.7,1
2025-01-06 12:00:00,Refrigerator,0.2656,21.7,1
2025-01-06 12:00:00,Lighting,0.3377,21.7,1
2025-01-06 12:00:00,Electric Heater,0.5532,21.7,1
2025-01-06 12:00:00,Computer,0.2751,21.7,1
2025-01-06 13:00:00,Air Conditioner,4.7762,22.0,0
2025-01-06 13:00:00,Refrigerator,0.2938,22.0,0
2025-01-06 13:00:00,Lighting,0.0168,22.0,0
2025-01-06 13:00:00,Electric Heater,0.5066,22.0,0
2025-01-06 13:00:00,Computer,0.013,22.0,0
2025-01-06 14:00:00,Air Conditioner,4.4191,22.2,1
2025-01-06 14:00:00,Refrigerator,0.2393,22.2,1
2025-01-06 14:00:00,Lighting,0.2875,22.2,1
2025-01-06 14:00:00,Electric Heater,0.4188,22.2,1
2025-01-06 14:00:00,Computer,0.2735,22.2,1
2025-01-06 15:00:00,Air Conditioner,4.3497,22.7,1
2025-01-06 15:00:00,Refrigerator,0.2572,22.7,1
2025-01-06 15:00:00,Lighting,0.3287,22.7,1
2025-01-06 15:00:00,Electric Heater,0.4773,22.7,1
2025-01-06 15:00:00,Computer,0.2281,22.7,1
2025-01-06 16:00:00,Air Conditioner,0.4426,20.5,1
2025-01-06 16:00:00,Refrigerator,0.223,20.5,1
2025-01-06 16:00:00,Lighting,0.306,20.5,1
2025-01-06 16:00:00,Electric Heater,0.6312,20.5,1
2025-01-06 16:00:00,Computer,0.2391,20.5,1
2025-01-06 17:00:00,Air Conditioner,0.6447,20.6,1
2025-01-06 17:00:00,Refrigerator,0.2229,20.6,1
2025-01-06 17:00:00,Lighting,0.3986,20.6,1
2025-01-06 17:00:00,Electric Heater,0.7166,20.6,1
2025-01-06 17:00:00,Computer,0.253,20.6,1
2025-01-06 18:00:00,Air Conditioner,6.302,22.4,1
2025-01-06 18:00:00,Refrigerator,0.2309,22.4,1
2025-01-06 18:00:00,Lighting,0.3722,22.4,1
2025-01-06 18:00:00,Washing Machine,0.01,22.4,1
2025-01-06 18:00:00,Electric Heater,0.6068,22.4,1
2025-01-06 18:00:00,Computer,0.2424,22.4,1
2025-01-06 19:00:00,Air Conditioner,0.5654,18.9,1
2025-01-06 19:00:00,Refrigerator,0.265,18.9,1
2025-01-06 19:00:00,Lighting,0.3462,18.9,1
2025-01-06 19:00:00,Electric Heater,0.8195,18.9,1
2025-01-06 19:00:00,Computer,0.3145,18.9,1
2025-01-06 20:00:00,Air Conditioner,0.5502,18.0,1
2025-01-06 20:00:00,Refrigerator,0.2163,18.0,1
2025-01-06 20:00:00,Lighting,0.3402,18.0,1
2025-01-06 20:00:00,Electric Heater,1.0552,18.0,1
2025-01-06 20:00:00,Computer,0.2387,18.0,1
2025-01-06 21:00:00,Air Conditioner,0.35,19.9,1
2025-01-06 21:00:00,Refrigerator,0.2714,19.9,1
2025-01-06 21:00:00,Lighting,0.3401,19.9,1
2025-01-06 21:00:00,Electric Heater,0.5182,19.9,1
2025-01-06 21:00:00,Computer,0.2202,19.9,1
2025-01-06 22:00:00,Air Conditioner,0.3581,17.8,1
2025-01-06 22:00:00,Refrigerator,0.2507,17.8,1
2025-01-06 22:00:00,Lighting,0.277,17.8,1
2025-01-06 22:00:00,Electric Heater,0.6277,17.8,1
2025-01-06 22:00:00,Computer,0.2393,17.8,1
2025-01-06 23:00:00,Air Conditioner,0.372,18.4,0
2025-01-06 23:00:00,Refrigerator,0.2174,18.4,0
2025-01-06 23:00:00,Lighting,0.0135,18.4,0
2025-01-06 23:00:00,Electric Heater,0.6711,18.4,0
2025-01-06 23:00:00,Computer,0.1255,18.4,0
2025-01-07 00:00:00,Air Conditioner,0.4195,16.9,0
2025-01-07 00:00:00,Refrigerator,0.2488,16.9,0
2025-01-07 00:00:00,Lighting,0.1638,16.9,0
2025-01-07 00:00:00,Electric Heater,2.5916,16.9,0
2025-01-07 00:00:00,Computer,0.0129,16.9,0
2025-01-07 01:00:00,Air Conditioner,0.4097,21.1,0
2025-01-07 01:00:00,Refrigerator,0.2923,21.1,0
2025-01-07 01:00:00,Lighting,0.0131,21.1,0
2025-01-07 01:00:00,Electric Heater,0.5557,21.1,0
2025-01-07 01:00:00,Computer,0.1433,21.1,0
2025-01-07 02:00:00,Air Conditioner,0.3559,19.4,0
2025-01-07 02:00:00,Refrigerator,0.269,19.4,0
2025-01-07 02:00:00,Lighting,0.1585,19.4,0
2025-01-07 02:00:00,Electric Heater,0.679,19.4,0
2025-01-07 02:00:00,Computer,0.0109,19.4,0
2025-01-07 03:00:00,Air Conditioner,4.0339,22.7,0
2025-01-07 03:00:00,Refrigerator,0.276,22.7,0
2025-01-07 03:00:00,Lighting,0.0129,22.7,0
2025-01-07 03:00:00,Electric Heater,0.4221,22.7,0
2025-01-07 03:00:00,Computer,0.0115,22.7,0
2025-01-07 04:00:00,Air Conditioner,0.4847,21.7,1
2025-01-07 04:00:00,Refrigerator,0.2789,21.7,1
2025-01-07 04:00:00,Lighting,0.2998,21.7,1
2025-01-07 04:00:00,Electric Heater,0.4666,21.7,1
2025-01-07 04:00:00,Computer,0.2353,21.7,1
2025-01-07 05:00:00,Air Conditioner,0.4494,21.4,1
2025-01-07 05:00:00,Refrigerator,0.2401,21.4,1
2025-01-07 05:00:00,Lighting,0.3408,21.4,1
2025-01-07 05:00:00,Electric Heater,0.4815,21.4,1
2025-01-07 05:00:00,Computer,0.2796,21.4,1
2025-01-07 06:00:00,Air Conditioner,3.8111,24.0,0
2025-01-07 06:00:00,Refrigerator,0.308,24.0,0
2025-01-07 06:00:00,Lighting,0.1625,24.0,0
2025-01-07 06:00:00,Electric Heater,0.3803,24.0,0
2025-01-07 06:00:00,Computer,0.0135,24.0,0
2025-01-07 07:00:00,Air Conditioner,4.7862,25.1,1
2025-01-07 07:00:00,Refrigerator,0.2605,25.1,1
2025-01-07 07:00:00,Lighting,0.3242,25.1,1
2025-01-07 07:00:00,Electric Heater,0.3128,25.1,1
2025-01-07 07:00:00,Computer,0.2158,25.1,1
2025-01-07 08:00:00,Air Conditioner,5.1664,26.0,1
2025-01-07 08:00:00,Refrigerator,0.2482,26.0,1
2025-01-07 08:00:00,Lighting,0.3165,26.0,1
2025-01-07 08:00:00,Electric Heater,0.2068,26.0,1
2025-01-07 08:00:00,Computer,0.2698,26.0,1
2025-01-07 09:00:00,Air Conditioner,5.8123,24.7,1
2025-01-07 09:00:00,Refrigerator,0.3122,24.7,1
2025-01-07 09:00:00,Lighting,0.3513,24.7,1
2025-01-07 09:00:00,Electric Heater,0.3556,24.7,1
2025-01-07 09:00:00,Computer,0.3126,24.7,1
2025-01-07 10:00:00,Air Conditioner,6.6667,27.0,0
2025-01-07 10:00:00,Refrigerator,0.3207,27.0,0
2025-01-07 10:00:00,Lighting,0.0157,27.0,0
2025-01-07 10:00:00,Electric Heater,0.2178,27.0,0
2025-01-07 10:00:00,Computer,0.1365,27.0,0
2025-01-07 11:00:00,Air Conditioner,5.9408,26.6,1
2025-01-07 11:00:00,Refrigerator,0.2821,26.6,1
2025-01-07 11:00:00,Lighting,0.3267,26.6,1
2025-01-07 11:00:00,Electric Heater,0.2944,26.6,1
2025-01-07 11:00:00,Computer,0.2711,26.6,1
2025-01-07 12:00:00,Air Conditioner,4.4443,26.3,1
2025-01-07 12:00:00,Refrigerator,0.2584,26.3,1
2025-01-07 12:00:00,Lighting,0.2563,26.3,1
2025-01-07 12:00:00,Electric Heater,0.2178,26.3,1
2025-01-07 12:00:00,Computer,0.2684,26.3,1
2025-01-07 13:00:00,Air Conditioner,4.2701,26.6,0
2025-01-07 13:00:00,Refrigerator,0.2906,26.6,0
2025-01-07 13:00:00,Lighting,0.0129,26.6,0
2025-01-07 13:00:00,Electric Heater,0.2289,26.6,0
2025-01-07 13:00:00,Computer,0.1072,26.6,0
2025-01-07 14:00:00,Air Conditioner,4.0726,28.1,1
2025-01-07 14:00:00,Refrigerator,0.2884,28.1,1
2025-01-07 14:00:00,Lighting,0.2754,28.1,1
2025-01-07 14:00:00,Electric Heater,0.1201,28.1,1
2025-01-07 14:00:00,Computer,0.2291,28.1,1
2025-01-07 15:00:00,Air Conditioner,4.5082,29.9,1
2025-01-07 15:00:00,Refrigerator,0.2823,29.9,1
2025-01-07 15:00:00,Lighting,0.271,29.9,1
2025-01-07 15:00:00,Electric Heater,0.01,29.9,1
2025-01-07 15:00:00,Computer,0.214,29.9,1
2025-01-07 16:00:00,Air Conditioner,20.6553,26.3,1
2025-01-07 16:00:00,Refrigerator,0.2709,26.3,1
2025-01-07 16:00:00,Lighting,0.3203,26.3,1
2025-01-07 16:00:00,Electric Heater,0.2121,26.3,1
2025-01-07 16:00:00,Computer,0.2208,26.3,1
2025-01-07 17:00:00,Air Conditioner,5.9917,26.9,1
2025-01-07 17:00:00,Refrigerator,0.2564,26.9,1
2025-01-07 17:00:00,Lighting,0.3405,26.9,1
2025-01-07 17:00:00,Electric Heater,0.25,26.9,1
2025-01-07 17:00:00,Computer,0.256,26.9,1
2025-01-07 18:00:00,Air Conditioner,6.5856,23.9,1
2025-01-07 18:00:00,Refrigerator,0.3042,23.9,1
2025-01-07 18:00:00,Lighting,0.3152,23.9,1
2025-01-07 18:00:00,Washing Machine,0.01,23.9,1
2025-01-07 18:00:00,Electric Heater,0.4574,23.9,1
2025-01-07 18:00:00,Computer,0.2599,23.9,1
2025-01-07 19:00:00,Air Conditioner,5.6792,25.7,1
2025-01-07 19:00:00,Refrigerator,0.3046,25.7,1
2025-01-07 19:00:00,Lighting,0.3221,25.7,1
2025-01-07 19:00:00,Washing Machine,0.01,25.7,1
2025-01-07 19:00:00,Electric Heater,0.3711,25.7,1
2025-01-07 19:00:00,Computer,0.2416,25.7,1
2025-01-07 20:00:00,Air Conditioner,5.7566,24.3,1
2025-01-07 20:00:00,Refrigerator,0.2511,24.3,1
2025-01-07 20:00:00,Lighting,0.4136,24.3,1
2025-01-07 20:00:00,Electric Heater,0.3815,24.3,1
2025-01-07 20:00:00,Computer,0.3118,24.3,1
2025-01-07 21:00:00,Air Conditioner,4.1036,24.7,1
2025-01-07 21:00:00,Refrigerator,0.2753,24.7,1
2025-01-07 21:00:00,Lighting,0.2908,24.7,1
2025-01-07 21:00:00,Electric Heater,0.3288,24.7,1
2025-01-07 21:00:00,Computer,0.2666,24.7,1
2025-01-07 22:00:00,Air Conditioner,0.4077,21.0,1
2025-01-07 22:00:00,Refrigerator,0.2929,21.0,1
2025-01-07 22:00:00,Lighting,0.2911,21.0,1
2025-01-07 22:00:00,Electric Heater,0.5767,21.0,1
2025-01-07 22:00:00,Computer,0.2764,21.0,1
2025-01-07 23:00:00,Air Conditioner,0.393,20.8,1
2025-01-07 23:00:00,Refrigerator,0.2827,20.8,1
2025-01-07 23:00:00,Lighting,0.301,20.8,1
2025-01-07 23:00:00,Electric Heater,0.4919,20.8,1
2025-01-07 23:00:00,Computer,0.2831,20.8,1
2025-01-08 00:00:00,Air Conditioner,4.727,28.4,0
2025-01-08 00:00:00,Refrigerator,0.2663,28.4,0
2025-01-08 00:00:00,Lighting,0.0131,28.4,0
2025-01-08 00:00:00,Electric Heater,0.1072,28.4,0
2025-01-08 00:00:00,Computer,0.0143,28.4,0
2025-01-08 01:00:00,Air Conditioner,4.4317,31.8,0
2025-01-08 01:00:00,Refrigerator,0.3234,31.8,0
2025-01-08 01:00:00,Lighting,0.0165,31.8,0
2025-01-08 01:00:00,Electric Heater,0.01,31.8,0
2025-01-08 01:00:00,Computer,0.0115,31.8,0
2025-01-08 02:00:00,Air Conditioner,4.5253,32.5,0
2025-01-08 02:00:00,Refrigerator,0.3585,32.5,0
2025-01-08 02:00:00,Lighting,0.0151,32.5,0
2025-01-08 02:00:00,Electric Heater,0.01,32.5,0
2025-01-08 02:00:00,Computer,0.0107,32.5,0
2025-01-08 03:00:00,Air Conditioner,4.3493,30.9,0
2025-01-08 03:00:00,Refrigerator,0.2609,30.9,0
2025-01-08 03:00:00,Lighting,0.168,30.9,0
2025-01-08 03:00:00,Electric Heater,0.01,30.9,0
2025-01-08 03:00:00,Computer,0.1063,30.9,0
2025-01-08 04:00:00,Air Conditioner,5.2312,34.4,0
2025-01-08 04:00:00,Refrigerator,1.0878,34.4,0
2025-01-08 04:00:00,Lighting,0.0143,34.4,0
2025-01-08 04:00:00,Electric Heater,0.01,34.4,0
2025-01-08 04:00:00,Computer,0.0109,34.4,0
2025-01-08 05:00:00,Air Conditioner,4.9196,34.4,0
2025-01-08 05:00:00,Refrigerator,0.3428,34.4,0
2025-01-08 05:00:00,Lighting,0.0146,34.4,0
2025-01-08 05:00:00,Electric Heater,0.01,34.4,0
2025-01-08 05:00:00,Computer,0.0139,34.4,0
2025-01-08 06:00:00,Air Conditioner,5.0337,36.4,0
2025-01-08 06:00:00,Refrigerator,0.3555,36.4,0
2025-01-08 06:00:00,Lighting,0.0157,36.4,0
2025-01-08 06:00:00,Electric Heater,0.01,36.4,0
2025-01-08 06:00:00,Computer,0.1384,36.4,0
2025-01-08 07:00:00,Air Conditioner,5.8801,36.0,1
2025-01-08 07:00:00,Refrigerator,0.3217,36.0,1
2025-01-08 07:00:00,Lighting,0.2819,36.0,1
2025-01-08 07:00:00,Electric Heater,0.01,36.0,1
2025-01-08 07:00:00,Computer,0.2671,36.0,1
2025-01-08 08:00:00,Air Conditioner,5.2264,34.0,0
2025-01-08 08:00:00,Refrigerator,0.354,34.0,0
2025-01-08 08:00:00,Lighting,0.159,34.0,0
2025-01-08 08:00:00,Washing Machine,0.01,34.0,0
2025-01-08 08:00:00,Electric Heater,0.01,34.0,0
2025-01-08 08:00:00,Computer,0.0128,34.0,0
2025-01-08 09:00:00,Air Conditioner,7.216,35.7,1
2025-01-08 09:00:00,Refrigerator,0.2999,35.7,1
2025-01-08 09:00:00,Lighting,0.3977,35.7,1
2025-01-08 09:00:00,Electric Heater,0.01,35.7,1
2025-01-08 09:00:00,Computer,0.3134,35.7,1
2025-01-08 10:00:00,Air Conditioner,6.758,37.3,1
2025-01-08 10:00:00,Refrigerator,0.3477,37.3,1
2025-01-08 10:00:00,Lighting,0.3437,37.3,1
2025-01-08 10:00:00,Washing Machine,0.01,37.3,1
2025-01-08 10:00:00,Electric Heater,0.01,37.3,1
2025-01-08 10:00:00,Computer,0.2484,37.3,1
2025-01-08 11:00:00,Air Conditioner,7.5593,38.1,1
2025-01-08 11:00:00,Refrigerator,0.3138,38.1,1
2025-01-08 11:00:00,Lighting,0.3118,38.1,1
2025-01-08 11:00:00,Electric Heater,0.01,38.1,1
2025-01-08 11:00:00,Computer,0.2674,38.1,1
2025-01-08 12:00:00,Air Conditioner,6.1041,40.2,1
2025-01-08 12:00:00,Refrigerator,0.3762,40.2,1
2025-01-08 12:00:00,Lighting,0.2913,40.2,1
2025-01-08 12:00:00,Electric Heater,0.01,40.2,1
2025-01-08 12:00:00,Computer,0.2804,40.2,1
2025-01-08 13:00:00,Air Conditioner,5.8844,38.0,1
2025-01-08 13:00:00,Refrigerator,0.3387,38.0,1
2025-01-08 13:00:00,Lighting,0.3265,38.0,1
2025-01-08 13:00:00,Electric Heater,0.01,38.0,1
2025-01-08 13:00:00,Computer,0.2738,38.0,1
2025-01-08 14:00:00,Air Conditioner,5.4914,39.0,1
2025-01-08 14:00:00,Refrigerator,0.3315,39.0,1
2025-01-08 14:00:00,Lighting,0.2681,39.0,1
2025-01-08 14:00:00,Electric Heater,0.01,39.0,1
